"lon_deg","lat_deg"
-168.749999996585,-86.3874557703184
-168.749999998796,-79.1899781185295
164.473671061158,-73.8495458967467
-168.749999999191,-72.0740681026242
171.565748305498,-67.4252297651009
-168.749999999325,-65.0900301562663
178.315713417607,-59.7585569130794
-175.334431060727,-52.5833589753758
179.516400763834,-46.4466190835229
-174.086596697498,-39.9747255378545
-178.555887880593,-33.8171496430986
177.717311980162,-27.2928891771164
-177.058243993284,-20.9542458120382
-179.69960415497,-14.4463806564685
-176.074305958072,-7.05861533929533
-179.560021881575,-3.97883277516773e-09
-176.074305956499,7.05861533646695
-179.699604155082,14.4463806529435
-177.058243993461,20.9542458085414
177.717311979802,27.2928891729913
-178.555887881127,33.8171496389688
-174.086596698354,39.9747255337323
179.51640076295,46.4466190787035
-175.334431062255,52.5833589705546
178.315713410715,59.7585569077358
-168.750000000709,65.0900301560269
171.565748309037,67.4252297663812
-168.750000000843,72.0740681024471
164.473671059431,73.8495458980224
-168.750000001238,79.1899781183956
-168.750000003448,86.3874557702065
11.2500000034145,86.38745577256
-173.353913843065,-27.4317686101034
-173.353913843389,27.4317686066276
-168.749999998983,-58.2825255901738
-172.514628822575,-14.0253201413856
-172.514628821744,14.0253201385373
-168.749999995428,58.2825255831368
-172.362544229754,-3.9916471880482e-09
-168.749999998626,-45.5739942769585
-168.75,45.5739942753712
-168.749999999415,-33.1679172221827
-168.75,-20.9051574509335
-168.75,20.9051574481017
-168.75,33.1679172199623
-168.750000000759,-7.01154824065721
-168.749999999241,7.01154823782547
-162.165568940079,-52.5833589750866
-163.413403301425,-39.9747255365518
-164.146086156493,-27.4317686094502
-164.98537117821,-14.0253201413629
-165.137455772488,-3.99164671593462e-09
-164.985371177471,14.02532013856
-164.146086157053,27.4317686072808
-163.413403302723,39.974725535035
-162.165568936319,52.5833589677811
-161.425694043457,-7.05861533927558
-161.425694041973,7.0586153364867
-160.441756006382,-20.9542458113434
-160.441756006873,20.9542458092362
-155.815713417471,-59.7585569125149
-157.016400764481,-46.4466190832995
-158.94411211855,-33.8171496417592
-158.94411211973,33.8171496403082
-157.016400761839,46.4466190758529
-155.815713415313,59.7585569074557
-149.06574830847,-67.425229766649
-157.80039584478,-14.4463806557237
-157.939978120684,-3.97883134484992e-09
-157.800395845168,14.4463806536883
-149.06574831016,67.4252297648688
-155.21731197946,-27.2928891757445
-155.217311980504,27.2928891743633
-141.973671058874,-73.8495458981517
-152.857103248811,-40.0054817825012
-152.85710324684,40.005481774988
-141.973671061715,73.8495458966174
-154.254312713671,-7.19887659856558
-154.254312712207,7.19887659586501
-152.112054218149,-20.5994104847393
-152.112054219048,20.5994104834369
-148.615905403953,-52.5676550152151
-148.615905405811,52.5676550083442
-149.387435230119,-33.3657678108381
-149.524710669933,-13.9241265279675
-150.824068104799,-3.95452398986295e-09
-149.524710670684,13.9241265267508
-149.387435228537,33.3657678033034
-145.495360074365,-46.0460435572826
-146.403800487519,-26.6174318479493
-146.403800486142,26.6174318404223
-145.495360073797,46.0460435504378
-147.372212755222,-7.42959081289368
-147.372212755819,7.42959081176091
-124.584892442892,-79.841380966896
-124.584892449296,79.8413809657469
-141.902414868372,-59.8661434860483
-142.685723922954,-39.234161111352
-143.765029748989,-19.8399308989102
-143.76502974769,19.8399308914119
-142.68572392242,39.2341611045013
-141.902414868404,59.866143480929
-143.840030158512,-3.92122224986955e-09
-140.093613056304,-32.2749198777546
-141.370303614271,-13.10418586784
-141.37030361296,13.104185860388
-140.093613055721,32.2749198709483
-137.411630846763,-52.2951096976918
-139.145157194734,-6.47285963379057
-139.145157193342,6.47285962640246
-137.411630849844,52.2951096923354
-137.652806241518,-25.3266877642711
-137.652806240827,25.326687757559
-131.77342099425,-66.4175214325077
-134.26238458442,-44.5296219666568
-137.03252559027,-5.44185140040527e-09
-134.262384586712,44.529621960923
-131.77342098966,66.4175214321626
-135.315282247062,-18.5471504573721
-135.315282246221,18.5471504508049
-132.944183150529,-37.6237064727637
-132.944183151071,37.6237064667879
-133.046122863755,-12.0768987254776
-133.046122861397,12.0768987199833
-131.040269845499,-30.4910166205746
-131.040269845535,30.4910166147156
-128.245092126013,-58.4975317606609
-131.516184345117,-3.99517991327312
-131.516184342787,3.99517990991499
-128.245092127963,58.4975317557422
-128.790543249487,-23.8070076721806
-128.790543248416,23.807007667104
-126.250562903977,-50.7134130273867
-126.250562908081,50.7134130225961
-127.215164713227,-15.9045438312602
-127.2151647119,15.9045438268059
-124.839354554335,-42.9777833328316
-125.800458635152,-8.05491679984391
-125.800458632897,8.05491679669874
-124.839354556783,42.9777833278816
-123.750000000457,-35.2643896850394
-123.750000001506,35.2643896801726
-115.151744268555,-71.9435853518725
-124.323994274667,6.16508281332742e-10
-115.151744271606,71.9435853513677
-122.292664675752,-27.6050026479754
-122.292664675659,27.6050026433185
-116.049198415176,-63.7500527145139
-121.021435942273,-19.8969094041933
-121.021435941281,19.8969093999782
-116.049198411314,63.7500527138328
-119.858545534967,-12.1080979578835
-119.858545532861,12.1080979549268
-115.936476630952,-55.779590692185
-118.847306235317,-4.08713792775564
-118.84730623721,4.08713792828993
-115.936476634139,55.7795906876417
-115.960048079629,-47.8962636039185
-115.960048084254,47.8962635996979
-115.949954661849,-39.966949304919
-115.949954664769,39.9669493003146
-115.410472049531,-31.8079668252733
-115.410472049864,31.807966820782
-114.493265111406,-23.9200970677096
-114.493265110792,23.9200970636944
-113.665075958114,-16.0751815333876
-113.665075956219,16.0751815306076
-112.958135988606,-8.13449394754621
-112.958135990513,8.13449394833839
-78.7499999935678,-82.9884517635243
-111.917917219295,8.91711682764512e-10
-78.7500000064322,82.9884517635243
-108.674830597673,-35.9866632612797
-108.674830599643,35.9866632565178
-105.473807797046,-51.9932841109555
-107.033661990537,-44.0906280687367
-107.679173950009,-27.8298864891107
-107.679173949742,27.8298864852961
-107.033661995356,44.0906280650512
-105.473807800793,51.9932841068581
-103.144526252883,-59.7688858723932
-107.200300311837,-19.8712371398502
-106.705599268032,-12.0022333469104
-106.705599270084,12.0022333479886
-107.200300310196,19.8712371372496
-103.144526249546,59.7688858715387
-93.4767719006606,-75.4880138837914
-99.423097510944,-67.5278428634973
-106.257553301286,-4.08531505163446
-106.257553302331,4.085315053154
-99.4230975087287,67.5278428630317
-93.4767719037383,75.4880138836507
-100.65225158404,-31.4913266269003
-100.652251584014,31.4913266233107
-99.5897712061711,-39.619968218974
-100.455556716574,-23.4101137646574
-100.169450507655,-15.5462647432579
-99.9069233045415,-7.7552864428699
-99.9069233056989,7.75528644464712
-100.169450509917,15.5462647446909
-100.455556715209,23.4101137622519
-99.5897712110565,39.6199682158036
-96.8207993767685,-47.4513518025032
-99.6551574470526,9.27931300855515e-10
-96.8207993806196,47.4513517988584
-93.0147941648155,-54.9528748695508
-93.0147941617569,54.9528748686684
-93.5109780655915,-34.7976454465451
-93.4395876613459,-26.609636176225
-93.4395876602483,26.6096361740395
-93.5109780682875,34.7976454426077
-93.4617799783985,-18.6391916275054
-93.45275179149,-10.5993221751266
-92.8044486844142,-3.65224582005129
-92.8044486847629,3.65224582307115
-93.4527517925108,10.599322177853
-93.4617799808434,18.6391916293946
-87.5406366727213,-62.2141685432899
-87.5406366705444,62.2141685429068
-89.6927335461952,-42.4255736452207
-89.6927335499158,42.4255736420171
-85.0805221450307,-49.7299451372615
-86.7217176306566,-21.1896109382409
-86.1829717304736,-14.3789486715565
-86.1829717314774,14.3789486755807
-86.7217176321905,21.1896109421196
-85.0805221420807,49.7299451365089
-86.1845739016143,-29.3975296841485
-85.8660913444678,-7.26849383904671
-85.7615482364306,2.06946797434041e-09
-85.8660913449639,7.26849384315718
-86.1845739007416,29.3975296822099
-78.7500000000175,-69.0948425529023
-78.7499999999825,69.0948425529023
-83.7632953170554,-37.128076111627
-83.7632953205549,37.1280761088605
-78.7500000016104,-56.8320827812714
-78.7499999983896,56.8320827812714
-78.7500000021393,-44.4260057265326
-78.7499999996931,-24.9099698452677
-78.7500000010397,24.9099698401068
-78.7499999978607,44.4260057265326
-78.7500000025572,-31.7174744149198
-78.7499999998434,-17.9259318989099
-78.7500000000014,-10.8100218830045
-78.7500000001702,-3.61254423121567
-78.7500000003533,3.61254422601779
-78.7500000005551,10.8100218778118
-78.7500000007814,17.9259318937287
-78.7500000013402,31.7174744068597
11.2499999965519,-86.3874557724482
-64.0232280962616,-75.4880138836507
-69.9593633294556,-62.2141685429068
-72.4194778579193,-49.7299451365089
-73.7367046864322,-37.1280761103514
-73.7367046853622,37.1280761101847
-72.4194778549693,49.7299451372615
-69.9593633272787,62.2141685432899
-64.0232280993393,75.4880138837914
-71.3170282685226,-14.3789486755807
-71.6339086550361,-7.26849384315718
-71.7384517635694,-2.06946792729846e-09
-71.6339086555322,7.26849383904671
-71.3170282695264,14.3789486715565
-71.3154260990124,-29.3975296814085
-70.7782823662233,-21.1896109415849
-70.7782823693433,21.1896109382409
-71.315426103118,29.3975296801166
-67.8072664573828,-42.4255736438647
-67.8072664564235,42.4255736438875
-64.4852058382431,-54.9528748686684
-64.4852058351845,54.9528748695508
-64.6955513152371,-3.65224582307115
-64.6955513155858,3.65224582005129
-58.0769024912713,-67.5278428630317
-63.9890219317125,-34.7976454426077
-64.0604123394266,-26.6096361732458
-64.0382200191566,-18.6391916293946
-64.0472482067442,-10.5993221775756
-64.04724820851,10.5993221751266
-64.0382200216015,18.6391916275054
-64.0604123434548,26.6096361724812
-63.9890219344085,34.7976454465451
-58.0769024890559,67.5278428634973
-60.6792006270036,-47.4513518011651
-60.6792006261634,47.4513518013259
-57.9102287889435,-39.6199682158036
-57.9102287938288,39.619968218974
-54.355473750454,-59.7688858715387
-57.8448425529474,-9.27931352471092e-10
-54.3554737471171,59.7688858723931
-56.8477484159859,-31.4913266233107
-57.0444432844232,-23.4101137614511
-57.3305494900829,-15.5462647446909
-57.5930766943011,-7.75528644464713
-57.5930766954585,7.7552864428699
-57.3305494923449,15.5462647432579
-57.0444432882582,23.4101137611603
-56.84774841596,31.4913266269003
-52.0261922070516,-51.9932841097375
-52.0261922063217,51.99328411
-32.9151075507044,-79.8413809657469
-32.9151075571075,79.841380966896
-50.4663380046443,-44.0906280650512
-50.4663380094634,44.0906280687367
-42.3482557283938,-71.9435853513677
-50.7944007299159,-12.0022333479886
-51.2424466976695,-4.085315053154
-51.2424466987136,4.08531505163446
-50.7944007319683,12.0022333469104
-42.3482557296014,71.9435853513371
-49.8208260502582,-27.8298864852961
-50.2996996894335,-19.8712371364357
-50.2996996930099,19.8712371365568
-49.8208260499913,27.8298864891107
-48.8251694003572,-35.9866632565178
-48.8251694023272,35.9866632612797
-41.450801588686,-63.7500527138328
-41.450801584824,63.7500527145139
-41.5635233736025,-55.7795906912008
-45.5820827807052,-8.91711680736187e-10
-41.5635233729421,55.7795906915415
-43.8349240434482,-16.0751815297821
-44.541864009487,-8.13449394833839
-44.5418640113941,8.13449394754621
-43.8349240467459,16.0751815302551
-41.539951915746,-47.8962635996979
-43.0067348892083,-23.9200970636944
-43.0067348885937,23.9200970677096
-41.5399519203706,47.8962636039185
-41.5500453352314,-39.9669493003146
-42.0895279501357,-31.807966820782
-42.0895279504694,31.8079668252733
-41.550045338151,39.966949304919
-38.6526937627902,-4.08713792828993
-38.6526937646834,4.08713792775564
-36.4785640587188,-19.8969093999782
-37.6414544668812,-12.1080979540951
-37.6414544699173,12.108097954869
-36.4785640577271,19.8969094041933
-35.2073353243406,-27.6050026433185
-35.2073353242478,27.6050026479754
-32.6606454432171,-42.9777833278816
-33.7499999984938,-35.2643896801726
-33.7499999995431,35.2643896850394
-32.6606454456649,42.9777833328316
-31.2494370919193,-50.7134130225961
-33.1760057253332,-6.16508287717845e-10
-31.2494370960234,50.7134130273867
-29.2549078790511,-58.497531760039
-29.2549078783745,58.497531760437
-25.7265790103402,-66.4175214321626
-31.6995413669536,-8.05491679586661
-31.6995413697741,8.05491679690337
-25.7265790057504,66.4175214325077
-30.2848352881004,-15.9045438268059
-30.2848352867727,15.9045438312602
-28.7094567508546,-23.8070076666938
-28.7094567505129,23.8070076721806
-26.4597301544652,-30.4910166147156
-26.4597301545009,30.4910166205746
-24.5558168489292,-37.6237064667879
-25.9838156571987,-3.99517990908553
-25.9838156598721,3.99517991036036
-24.5558168494707,37.6237064727637
-15.5263289382849,-73.8495458966174
-15.5263289411264,73.8495458981517
-23.2376154132881,-44.529621960923
-24.4538771372678,-12.0768987191065
-24.4538771362455,12.0768987254776
-23.237615414489,44.5296219667493
-22.184717753779,-18.5471504508049
-22.1847177529377,18.5471504573721
-20.0883691501555,-52.2951096923354
-20.0883691532371,52.2951096976918
-19.847193759173,-25.326687757559
-20.4674744103929,-3.24823799082477e-09
-19.8471937584822,25.3266877642711
-15.5975851370704,-59.8661434859175
-18.3548428056784,-6.47285963151414
-18.3548428065671,6.47285963175963
-15.5975851362608,59.8661434863392
-17.4063869442789,-32.2749198709483
-17.4063869436961,32.2749198777546
-14.8142760775799,-39.2341611045013
-16.1296963859313,-13.1041858654901
-16.1296963869805,13.1041858658328
-14.8142760770463,39.234161111352
-12.0046399262031,-46.0460435504378
-13.7349702510455,-19.839930896496
-13.7349702522659,19.8399308969295
-12.0046399256354,46.0460435572826
-8.43425168984023,-67.4252297648688
-13.6599698438201,-1.35291497996631e-09
-8.43425169040667,67.4252297651366
-11.096199512397,-26.6174318454804
-11.0961995138033,26.617431845996
-8.88409459418912,-52.5676550083442
-10.1277872441805,-7.42959081176091
-10.1277872447783,7.42959081289368
-8.88409459346292,52.5676550151316
-8.11256476974104,-33.3657678083257
-8.11256477135239,33.3657678089147
-7.97528932931568,-13.9241265267508
-7.97528933006665,13.9241265279675
11.2499999987621,-79.1899781206542
11.2500000012043,79.1899781207881
-4.64289675107781,-40.00548177996
-6.67593189749128,-1.2602469956884e-09
-4.64289675291814,40.0054817806168
-5.38794578095171,-20.5994104834369
-5.3879457818513,20.5994104847393
-1.68428658802701,-59.7585569129718
-1.68428658699062,59.7585569133595
-2.28268801949646,-27.2928891743633
-2.2826880205401,27.2928891757445
-0.483599235559812,-46.4466190807504
-3.24568728779288,-7.19887659586501
-3.24568728632873,7.19887659856558
-0.483599237656138,46.446619081476
0.300395845168157,-14.4463806536883
0.300395844779892,14.4463806557237
11.249999999157,-72.0740681047373
1.4441121197298,-33.8171496403082
0.439978118425332,-1.19733767716195e-09
1.44411211855004,33.8171496417592
11.2500000008094,72.0740681049143
4.6655689396972,-52.5833589725627
4.66556893732063,52.5833589733677
2.94175600687292,-20.9542458092362
2.94175600638204,20.9542458113434
11.2499999992914,-65.0900301583591
11.250000000675,65.0900301585985
5.9134033027228,-39.974725535035
3.92569404197303,-7.05861533648669
3.92569404345653,7.05861533927559
5.9134033014255,39.9747255365518
6.64608615705281,-27.4317686072808
6.64608615649346,27.4317686094502
11.2499999993376,-58.2825255916063
7.48537117747133,-14.02532013856
7.48537117820964,14.0253201413629
11.2500000006288,58.282525589545
7.63745577024645,-1.16552802886054e-09
11.2500000013738,-45.5739942741267
11.25,45.5739942782029
11.2500000005846,-33.167917219351
11.25,-20.9051574481017
11.25,20.9051574509335
11.25,33.1679172227941
11.2499999992408,-7.01154823782546
11.2500000007592,7.01154824065721
17.8344310617287,-52.5833589697892
16.5865966983537,-39.9747255337323
15.8539138433886,-27.4317686066276
15.0146288217439,-14.0253201385373
14.8625442275119,-1.16552755674695e-09
15.0146288225751,14.0253201413856
15.8539138430652,27.4317686101034
16.586596697498,39.9747255378545
17.8344310618736,52.5833589730785
18.5743059564988,-7.05861533646694
18.5743059580717,7.05861533929534
19.5582439934613,-20.9542458085414
19.5582439932838,20.9542458120382
24.1842865834298,-59.7585569126917
22.9835992366704,-46.4466190778998
21.0558878811269,-33.8171496389688
21.0558878805933,33.8171496430986
22.9835992370098,46.4466190812526
24.1842865871262,59.758556912795
30.9342516909635,-67.4252297663812
22.1996041550815,-14.4463806529435
22.0600218793161,-1.19733624839715e-09
22.1996041549704,14.4463806564685
30.9342516904067,67.4252297651366
24.7826880201982,-27.2928891729913
24.7826880198384,27.2928891771164
38.0263289405692,-73.8495458980224
27.1428967519701,-40.0054817770546
27.1428967523785,40.0054817804346
38.0263289388421,73.8495458967467
25.7456872862392,-7.19887659582398
25.7456872878824,7.19887659860661
27.8879457815466,-20.5994104820261
27.8879457812565,20.5994104861501
31.3840945934045,-52.5676550098428
31.3840945934629,52.5676550151316
30.6125647704695,-33.3657678053859
30.4752893298355,-13.9241265252937
29.1759318952011,-1.26024457921228e-09
30.4752893295469,13.9241265294246
30.6125647708737,33.3657678087555
34.5046399255535,-46.0460435519123
33.5961995129916,-26.6174318425258
33.5961995133472,26.6174318458458
34.5046399262851,46.046043555808
32.6277872446437,-7.42959081025676
32.6277872443152,7.42959081439783
55.4151075565657,-79.8413809668568
55.4151075512462,79.8413809657861
38.097585132527,-59.8661434861228
37.3142760770151,-39.2341611059536
36.2349702515213,-19.8399308935451
36.2349702517997,19.839930896777
37.3142760776112,39.2341611098997
38.0975851361718,59.8661434858429
36.1599698414879,-1.35291152918873e-09
39.906386943761,-32.2749198723903
38.6296963862943,-13.1041858625599
38.6296963864753,13.1041858656682
39.906386944214,32.2749198763126
42.5883691526548,-52.2951096921322
40.8548428059281,-6.47285962861903
40.8548428059962,6.472859631574
42.5883691507379,52.295109697895
42.3471937586724,-25.3266877590067
42.3471937589828,25.3266877628234
48.2265790066263,-66.4175214325749
45.737615413176,-44.529621961702
42.9674744149649,-1.7626900393566e-09
45.737615414489,44.5296219667493
48.2265790094644,66.4175214320954
44.6847177532723,-18.5471504522701
44.6847177534445,18.5471504559069
47.0558168487557,-37.6237064675371
47.0558168496442,37.6237064720145
46.9538771372678,-12.0768987191065
46.9538771367763,12.076898723993
48.9597301542429,-30.4910166154528
48.9597301547232,30.4910166198374
51.7549078749151,-58.4975317606952
48.4838156591086,-3.99517991127949
48.483815657976,3.99517990899586
51.7549078781234,58.4975317600048
51.2094567508546,-23.8070076666938
51.2094567507906,23.8070076714398
53.7494370941976,-50.7134130221278
53.7494370937451,50.713413027855
52.7848352867741,-15.9045438259394
52.784835288099,15.9045438321268
55.1606454442032,-42.9777833276372
54.1995413689932,-8.05491679801907
54.1995413678843,8.05491679558304
55.1606454446788,42.977783333076
56.2499999984938,-35.2643896801726
56.2499999995431,35.2643896850394
64.8482557302376,-71.943585351903
55.6760057265777,-1.57812864857385e-09
64.8482557296014,71.9435853513371
57.7073353236294,-27.6050026428908
57.7073353249591,27.6050026484031
63.9508015856615,-63.7500527145476
58.9785640573808,-19.896909399131
58.9785640590651,19.8969094050405
63.9508015878486,63.7500527137991
60.1414544690502,-12.1080979561952
60.141454468006,12.1080979536006
64.0635233700586,-55.7795906922269
61.1526937640444,-4.08713792919146
61.1526937634292,4.08713792685412
64.0635233725919,55.7795906911589
64.0399519177407,-47.8962635990033
64.0399519183759,47.8962636046131
64.0500453360934,-39.9669492999355
64.050045337289,39.9669493052981
64.5895279494105,-31.8079668203345
64.5895279511947,31.8079668257209
65.5067348878282,-23.9200970628701
65.5067348899739,23.9200970685339
66.334924045745,-16.0751815318171
66.3349240447818,16.0751815290456
67.041864010765,-8.13449394917512
67.0418640101161,8.13449394670948
101.250000005913,-82.9884517635243
68.0820827813166,-1.38106577225544e-09
101.249999994087,82.9884517635243
71.3251693995907,-35.9866632560397
71.3251694015829,35.9866632617802
74.5261922040955,-51.9932841110458
72.9663380063631,-44.09062806417
72.320826048801,-27.8298864844963
72.3208260514486,27.8298864899106
72.9663380077447,44.0906280696179
74.5261922059099,51.9932841096472
76.8554737480909,-59.7688858724636
72.7996996918543,-19.8712371383926
73.2944007312401,-12.002233348759
73.2944007306441,12.00223334614
72.7996996909595,19.8712371354138
76.8554737494802,59.7688858714682
86.5232280991701,-75.4880138838721
80.5769024898282,-67.527842863557
73.7424466983094,-4.08531505356969
73.7424466980737,4.08531505121877
80.5769024904991,67.527842862972
86.5232280964309,75.48801388357
79.3477484144201,-31.4913266225394
79.3477484175258,31.4913266276716
80.4102287904273,-39.6199682147685
79.5444432869607,-23.410113763318
79.8305494914788,-15.5462647453922
80.0930766949849,-7.75528644499502
80.0930766947747,7.75528644252201
79.8305494909489,15.5462647425566
79.5444432860885,23.4101137600942
80.4102287923451,39.6199682200091
83.1792006245339,-47.4513518026857
80.3448425529474,-9.27928837838868e-10
83.1792006257011,47.4513518009826
86.9852058363677,-54.9528748697364
86.9852058370599,54.9528748684828
86.4890219300187,-34.7976454418736
86.5604123420694,-26.6096361750144
86.560412341137,26.6096361715063
86.4890219331162,34.7976454477058
86.5382200206444,-18.6391916300192
86.5472482076015,-10.5993221770777
87.195551315272,-3.65224582231024
87.1955513155509,3.65224582081219
86.5472482083977,10.5993221759019
86.5382200201137,18.6391916268808
92.4593633283865,-62.2141685434829
92.4593633283477,62.2141685427139
90.3072664552812,-42.4255736455494
90.3072664559063,42.425573643536
94.9194778563663,-49.7299451376794
93.2782823679643,-21.1896109405535
93.8170282686165,-14.3789486740414
93.8170282694326,14.3789486730958
93.2782823691886,21.189610939807
94.9194778565223,49.7299451360911
93.8154261017442,-29.3975296830754
94.1339086550802,-7.26849384164106
94.2384517635694,-5.62436364351365e-10
94.1339086554882,7.26849384056283
93.8154261006323,29.3975296792511
101.250000000018,-69.0948425529023
101.249999999982,69.0948425529023
96.2367046845977,-37.1280761121681
96.2367046847791,37.1280761098104
101.250000000716,-56.8320827806601
101.249999999284,56.8320827806601
101.250000000793,-44.4260057252881
101.24999999896,-24.9099698424391
101.250000000307,24.9099698429355
101.249999999207,44.4260057252881
101.250000001895,-31.7174744153291
101.249999999219,-17.9259318960189
101.249999999445,-10.8100218800704
101.249999999647,-3.61254422825943
101.24999999983,3.61254422897404
101.249999999999,10.810021880746
101.250000000157,17.9259318966197
101.250000005912,31.7174744096854
115.976771903569,-75.48801388357
110.040636671652,-62.2141685427139
107.580522143478,-49.7299451360911
106.263295316472,-37.1280761120013
106.26329531872,37.1280761070439
107.580522143634,49.7299451376794
110.040636671613,62.2141685434829
115.97677190083,75.4880138838721
108.682971730567,-14.3789486730958
108.366091344512,-7.26849384056282
108.261548236431,5.62442977544189e-10
108.36609134492,7.26849384164107
108.682971731384,14.3789486740414
108.684573899129,-29.3975296850141
109.221717630811,-21.189610939807
109.22171763219,21.1896109421196
108.684573903473,29.3975296805429
112.192733545678,-42.4255736455722
112.192733547814,42.4255736403324
115.51479416294,-54.9528748684828
115.514794163632,54.9528748697364
115.304448684449,-3.65224582081219
115.304448684728,3.65224582231025
121.923097509501,-67.527842862972
116.010978066884,-34.7976454477058
115.939587659028,-26.6096361771999
115.961779979886,-18.6391916268808
115.952751791602,-10.5993221759019
115.952751792511,10.599322177853
115.961779979356,18.6391916300192
115.939587662891,26.6096361722708
116.010978069981,34.7976454418736
121.923097510172,67.527842863557
119.320799376306,-47.4513518028465
119.32079937815,47.4513517973378
122.089771207655,-39.6199682200091
122.089771209573,39.6199682147686
125.64452625052,-59.7688858714682
122.155157447053,9.27936326617535e-10
125.644526251909,59.7688858724636
123.152251582474,-31.4913266276716
122.955556714404,-23.4101137657235
122.669450509051,-15.5462647425566
122.406923305225,-7.755286442522
122.406923305015,7.75528644499503
122.669450508521,15.5462647453922
122.955556717747,23.410113760385
123.15225158558,31.4913266225394
127.973807796634,-51.9932841113083
127.973807797837,51.9932841055498
147.084892448754,-79.8413809657861
147.084892443434,79.8413809668568
129.533661992255,-44.0906280696179
129.533661993637,44.09062806417
137.651744268309,-71.9435853508968
129.205599269356,-12.00223334614
128.757553301926,-4.08531505121876
128.757553301691,4.0853150535697
129.20559926876,12.002233348759
137.651744269762,71.943585351903
130.179173948551,-27.8298864899106
129.700300309786,-19.8712371409932
129.700300312617,19.8712371352927
130.179173951199,27.8298864844963
131.174830598417,-35.9866632617802
131.174830600409,35.9866632560397
138.549198412151,-63.7500527137991
138.549198414339,63.7500527145477
138.436476630602,-55.7795906925676
134.417917218683,1.38107326058212e-09
138.436476630595,55.7795906866156
136.16507595615,-16.0751815345971
135.458135989884,-8.13449394670947
135.458135989235,8.13449394917513
136.165075958516,16.0751815285726
138.460048081624,-47.8962636046131
136.993265110026,-23.9200970685339
136.993265112172,23.9200970628701
138.460048082259,47.8962635990033
138.449954662711,-39.9669493052981
137.910472048805,-31.8079668257209
137.91047205059,31.8079668203345
138.449954663907,39.9669492999355
141.347306236571,-4.08713792685411
141.347306235956,4.08713792919146
143.521435940935,-19.8969094050404
142.358545533056,-12.1080979591519
142.35854553503,12.1080979528267
143.521435942619,19.896909399131
144.792664675041,-27.6050026484031
144.792664676371,27.6050026428908
147.339354555321,-42.9777833330759
146.250000000457,-35.2643896850394
146.250000001506,35.2643896801726
147.339354555797,42.9777833276372
148.750562906255,-50.713413027855
146.823994273422,1.57813604702278e-09
148.750562905802,50.7134130221278
150.745092125761,-58.4975317610931
150.745092123827,58.4975317550861
154.273420990536,-66.4175214320954
148.300458633262,-8.05491680116424
148.300458634936,8.05491679454627
154.273420993374,66.4175214325749
149.715164711901,-15.9045438321268
149.715164713226,15.9045438259394
151.290543249209,-23.8070076714398
151.290543249423,23.8070076674345
153.540269845277,-30.4910166198374
153.540269845757,30.4910166154528
155.444183150356,-37.6237064720145
154.016184343221,-3.99517991463762
154.016184344697,3.99517990772103
155.444183151244,37.6237064675371
156.762384585399,-44.5296219659703
155.546122863224,-12.076898723993
155.546122863263,12.0768987205911
156.762384586824,44.529621961702
157.815282246556,-18.5471504559068
157.815282246728,18.5471504522701
159.911630849262,-52.295109697895
159.911630847345,52.2951096921322
160.152806241017,-25.3266877628234
159.532525589607,-5.65706498093502e-09
160.152806241328,25.3266877590067
164.402414868283,-59.8661434865445
161.645157194163,-6.47285963397621
161.645157193592,6.47285962929756
164.402414863861,59.8661434807237
162.593613055786,-32.2749198763126
162.593613056239,32.2749198723903
165.185723922389,-39.2341611098997
163.870303613766,-13.1041858680046
163.870303613323,13.1041858633183
165.185723922985,39.2341611059536
167.995360073715,-46.046043555808
166.265029748523,-19.8399308990628
166.265029748166,19.8399308943628
167.995360074447,46.0460435519123
166.34003015618,-3.92122570220015e-09
168.903800487063,-26.6174318480995
168.903800486736,26.6174318433769
171.115905405752,-52.567655013633
169.872212755685,-7.42959081439783
169.872212755356,7.42959081025677
171.115905406595,52.5676550098428
171.887435229641,-33.3657678109973
171.887435229266,33.3657678062431
172.024710670453,-13.9241265294246
172.024710670165,13.9241265252937
175.357103248271,-40.0054817826835
173.324068102509,-3.95452640789207e-09
175.357103247733,40.0054817778933
174.612054218744,-20.5994104861501
174.612054218453,20.5994104820261
176.754312712118,-7.19887659860661
176.754312713761,7.19887659582398
